,story,sent_index,token_index,token,bio,lemma,pos,MatchesNeg,hasPrefix,hasPrefix&Antonym,hasSuffix,hasSuffix&Antonym
8371,wisteria02,159,3,welcome,O,welcome,JJ,False,False,False,False,False
8372,wisteria02,159,4,always,O,always,RB,False,False,False,False,False
8373,wisteria02,159,5,to,O,to,TO,False,False,False,False,False
8374,wisteria02,159,6,my,O,my,PRP$,False,False,False,False,False
8375,wisteria02,159,7,news,O,news,NN,False,False,False,False,False
8376,wisteria02,159,8,.,O,.,.,False,False,False,False,False
8377,wisteria02,160,0,This,O,This,DT,False,False,False,False,False
8378,wisteria02,160,1,fellow,O,fellow,NN,False,False,False,False,False
8379,wisteria02,160,2,is,O,is,VBZ,False,False,False,False,False
8380,wisteria02,160,3,a,O,a,DT,False,False,False,False,False
8381,wisteria02,160,4,perfect,O,perfect,JJ,False,False,False,False,False
8382,wisteria02,160,5,savage,O,savage,NN,False,False,False,False,False
8383,wisteria02,160,6,",",O,",",",",False,False,False,False,False
8384,wisteria02,160,7,as,O,a,RB,False,False,False,False,False
8385,wisteria02,160,8,strong,O,strong,JJ,False,False,False,False,False
8386,wisteria02,160,9,as,O,a,IN,False,False,False,False,False
8387,wisteria02,160,10,a,O,a,DT,False,False,False,False,False
8388,wisteria02,160,11,cart-horse,O,cart-horse,JJ,False,False,False,False,False
8389,wisteria02,160,12,and,O,and,CC,False,False,False,False,False
8390,wisteria02,160,13,as,O,a,RB,False,False,False,False,False
8391,wisteria02,160,14,fierce,O,fierce,NN,False,False,False,False,False
8392,wisteria02,160,15,as,O,a,IN,False,False,False,False,False
8393,wisteria02,160,16,the,O,the,DT,False,False,False,False,False
8394,wisteria02,160,17,devil,O,devil,NN,False,False,False,False,False
8395,wisteria02,160,18,.,O,.,.,False,False,False,False,False
8396,wisteria02,161,0,He,O,He,PRP,False,False,False,False,False
8397,wisteria02,161,1,chewed,O,chewed,VBD,False,False,False,False,False
8398,wisteria02,161,2,Downing,O,Downing,NNP,False,False,False,False,False
8399,wisteria02,161,3,'s,O,'s,POS,False,False,False,False,False
8400,wisteria02,161,4,thumb,O,thumb,NNS,False,False,False,False,False
8401,wisteria02,161,5,nearly,O,nearly,RB,False,False,False,False,False
8402,wisteria02,161,6,off,O,off,RP,False,False,False,False,False
8403,wisteria02,161,7,before,O,before,IN,False,False,False,False,False
8404,wisteria02,161,8,they,O,they,PRP,False,False,False,False,False
8405,wisteria02,161,9,could,O,could,MD,False,False,False,False,False
8406,wisteria02,161,10,master,O,master,VB,False,False,False,False,False
8407,wisteria02,161,11,him,O,him,PRP,False,False,False,False,False
8408,wisteria02,161,12,.,O,.,.,False,False,False,False,False
8409,wisteria02,162,0,He,O,He,PRP,False,False,False,False,False
8410,wisteria02,162,1,hardly,O,hardly,RB,False,False,False,False,False
8411,wisteria02,162,2,speaks,O,speaks,VBZ,False,False,False,False,False
8412,wisteria02,162,3,a,O,a,DT,False,False,False,False,False
8413,wisteria02,162,4,word,O,word,NN,False,False,False,False,False
8414,wisteria02,162,5,of,O,of,IN,False,False,False,False,False
8415,wisteria02,162,6,English,O,English,NNP,False,False,False,False,False
8416,wisteria02,162,7,",",O,",",",",False,False,False,False,False
8417,wisteria02,162,8,and,O,and,CC,False,False,False,False,False
8418,wisteria02,162,9,we,O,we,PRP,False,False,False,False,False
8419,wisteria02,162,10,can,O,can,MD,False,False,False,False,False
8420,wisteria02,162,11,get,O,get,VB,False,False,False,False,False
8421,wisteria02,162,12,nothing,B-NEG,nothing,NN,False,False,False,False,False
8422,wisteria02,162,13,out,O,out,IN,False,False,False,False,False
8423,wisteria02,162,14,of,O,of,IN,False,False,False,False,False
8424,wisteria02,162,15,him,O,him,PRP,False,False,False,False,False
8425,wisteria02,162,16,but,O,but,CC,False,False,False,False,False
8426,wisteria02,162,17,grunts,O,grunt,NNS,False,False,False,False,False
8427,wisteria02,162,18,.,O,.,.,False,False,False,False,False
8428,wisteria02,162,19,'',O,'','',False,False,False,False,False
8429,wisteria02,163,0,``,O,``,``,False,False,False,False,False
8430,wisteria02,163,1,And,O,And,CC,False,False,False,False,False
8431,wisteria02,163,2,you,O,you,PRP,False,False,False,False,False
8432,wisteria02,163,3,think,O,think,VBP,False,False,False,False,False
8433,wisteria02,163,4,you,O,you,PRP,False,False,False,False,False
8434,wisteria02,163,5,have,O,have,VBP,False,False,False,False,False
8435,wisteria02,163,6,evidence,O,evidence,NN,False,False,False,False,False
8436,wisteria02,163,7,that,O,that,IN,False,False,False,False,False
8437,wisteria02,163,8,he,O,he,PRP,False,False,False,False,False
8438,wisteria02,163,9,murdered,O,murdered,VBD,False,False,False,False,False
8439,wisteria02,163,10,his,O,his,PRP$,False,False,False,False,False
8440,wisteria02,163,11,late,O,late,JJ,False,False,False,False,False
8441,wisteria02,163,12,master,O,master,NN,False,False,False,False,False
8442,wisteria02,163,13,?,O,?,.,False,False,False,False,False
8443,wisteria02,163,14,'',O,'','',False,False,False,False,False
8444,wisteria02,164,0,``,O,``,``,False,False,False,False,False
8445,wisteria02,164,1,I,O,I,PRP,False,False,False,False,False
8446,wisteria02,164,2,did,O,did,VBD,False,False,False,False,False
8447,wisteria02,164,3,n't,B-NEG,n't,RB,True,False,False,False,False
8448,wisteria02,164,4,say,O,say,VB,False,False,False,False,False
8449,wisteria02,164,5,so,O,so,RB,False,False,False,False,False
8450,wisteria02,164,6,",",O,",",",",False,False,False,False,False
8451,wisteria02,164,7,Mr.,O,Mr.,NNP,False,False,False,False,False
8452,wisteria02,164,8,Holmes,O,Holmes,NNP,False,False,False,False,False
8453,wisteria02,164,9,;,O,;,:,False,False,False,False,False
8454,wisteria02,164,10,I,O,I,PRP,False,False,False,False,False
8455,wisteria02,164,11,did,O,did,VBD,False,False,False,False,False
8456,wisteria02,164,12,n't,B-NEG,n't,RB,True,False,False,False,False
8457,wisteria02,164,13,say,O,say,VB,False,False,False,False,False
8458,wisteria02,164,14,so,O,so,RB,False,False,False,False,False
8459,wisteria02,164,15,.,O,.,.,False,False,False,False,False
8460,wisteria02,165,0,We,O,We,PRP,False,False,False,False,False
8461,wisteria02,165,1,all,O,all,DT,False,False,False,False,False
8462,wisteria02,165,2,have,O,have,VBP,False,False,False,False,False
8463,wisteria02,165,3,our,O,our,PRP$,False,False,False,False,False
8464,wisteria02,165,4,little,O,little,JJ,False,False,False,False,False
8465,wisteria02,165,5,ways,O,way,NNS,False,False,False,False,False
8466,wisteria02,165,6,.,O,.,.,False,False,False,False,False
8467,wisteria02,166,0,You,O,You,PRP,False,False,False,False,False
8468,wisteria02,166,1,try,O,try,VBP,False,False,False,False,False
8469,wisteria02,166,2,yours,O,yours,NNS,False,False,False,False,False
8470,wisteria02,166,3,and,O,and,CC,False,False,False,False,False
8471,wisteria02,166,4,I,O,I,PRP,False,False,False,False,False
8472,wisteria02,166,5,will,O,will,MD,False,False,False,False,False
8473,wisteria02,166,6,try,O,try,VB,False,False,False,False,False
8474,wisteria02,166,7,mine,O,mine,NN,False,False,False,False,False
8475,wisteria02,166,8,.,O,.,.,False,False,False,False,False
8476,wisteria02,167,0,That,O,That,DT,False,False,False,False,False
8477,wisteria02,167,1,'s,O,'s,VBZ,False,False,False,False,False
8478,wisteria02,167,2,the,O,the,DT,False,False,False,False,False
8479,wisteria02,167,3,agreement,O,agreement,NN,False,False,False,False,False
8480,wisteria02,167,4,.,O,.,.,False,False,False,False,False
8481,wisteria02,167,5,'',O,'','',False,False,False,False,False
8482,wisteria02,168,0,Holmes,O,Holmes,VBZ,False,False,False,False,False
8483,wisteria02,168,1,shrugged,O,shrugged,VBD,False,False,False,False,False
8484,wisteria02,168,2,his,O,his,PRP$,False,False,False,False,False
8485,wisteria02,168,3,shoulders,O,shoulder,NNS,False,False,False,False,False
8486,wisteria02,168,4,as,O,a,IN,False,False,False,False,False
8487,wisteria02,168,5,we,O,we,PRP,False,False,False,False,False
8488,wisteria02,168,6,walked,O,walked,VBD,False,False,False,False,False
8489,wisteria02,168,7,away,O,away,RP,False,False,False,False,False
8490,wisteria02,168,8,together,O,together,RB,False,False,False,False,False
8491,wisteria02,168,9,.,O,.,.,False,False,False,False,False
8492,wisteria02,169,0,``,O,``,``,False,False,False,False,False
8493,wisteria02,169,1,I,O,I,PRP,False,False,False,False,False
8494,wisteria02,169,2,ca,O,ca,MD,False,False,False,False,False
8495,wisteria02,169,3,n't,B-NEG,n't,RB,True,False,False,False,False
8496,wisteria02,169,4,make,O,make,VB,False,False,False,False,False
8497,wisteria02,169,5,the,O,the,DT,False,False,False,False,False
8498,wisteria02,169,6,man,O,man,NN,False,False,False,False,False
8499,wisteria02,169,7,out,O,out,RB,False,False,False,False,False
8500,wisteria02,169,8,.,O,.,.,False,False,False,False,False
8501,wisteria02,170,0,He,O,He,PRP,False,False,False,False,False
8502,wisteria02,170,1,seems,O,seems,VBZ,False,False,False,False,False
8503,wisteria02,170,2,to,O,to,TO,False,False,False,False,False
8504,wisteria02,170,3,be,O,be,VB,False,False,False,False,False
8505,wisteria02,170,4,riding,O,riding,VBG,False,False,False,False,False
8506,wisteria02,170,5,for,O,for,IN,False,False,False,False,False
8507,wisteria02,170,6,a,O,a,DT,False,False,False,False,False
8508,wisteria02,170,7,fall,O,fall,NN,False,False,False,False,False
8509,wisteria02,170,8,.,O,.,.,False,False,False,False,False
8510,wisteria02,171,0,Well,O,Well,RB,False,False,False,False,False
8511,wisteria02,171,1,",",O,",",",",False,False,False,False,False
8512,wisteria02,171,2,as,O,a,IN,False,False,False,False,False
8513,wisteria02,171,3,he,O,he,PRP,False,False,False,False,False
8514,wisteria02,171,4,says,O,say,VBZ,False,False,False,False,False
8515,wisteria02,171,5,",",O,",",",",False,False,False,False,False
8516,wisteria02,171,6,we,O,we,PRP,False,False,False,False,False
8517,wisteria02,171,7,must,O,must,MD,False,False,False,False,False
8518,wisteria02,171,8,each,O,each,DT,False,False,False,False,False
8519,wisteria02,171,9,try,O,try,VB,False,False,False,False,False
8520,wisteria02,171,10,our,O,our,PRP$,False,False,False,False,False
8521,wisteria02,171,11,own,O,own,JJ,False,False,False,False,False
8522,wisteria02,171,12,way,O,way,NN,False,False,False,False,False
8523,wisteria02,171,13,and,O,and,CC,False,False,False,False,False
8524,wisteria02,171,14,see,O,see,VB,False,False,False,False,False
8525,wisteria02,171,15,what,O,what,WP,False,False,False,False,False
8526,wisteria02,171,16,comes,O,come,VBZ,False,False,False,False,False
8527,wisteria02,171,17,of,O,of,IN,False,False,False,False,False
8528,wisteria02,171,18,it,O,it,PRP,False,False,False,False,False
8529,wisteria02,171,19,.,O,.,.,False,False,False,False,False
8530,wisteria02,172,0,But,O,But,CC,False,False,False,False,False
8531,wisteria02,172,1,there,O,there,EX,False,False,False,False,False
8532,wisteria02,172,2,'s,O,'s,VBZ,False,False,False,False,False
8533,wisteria02,172,3,something,O,something,NN,False,False,False,False,False
8534,wisteria02,172,4,in,O,in,IN,False,False,False,False,False
8535,wisteria02,172,5,Inspector,O,Inspector,NNP,False,False,False,False,False
8536,wisteria02,172,6,Baynes,O,Baynes,NNP,False,False,False,False,False
8537,wisteria02,172,7,which,O,which,WDT,False,False,False,False,False
8538,wisteria02,172,8,I,O,I,PRP,False,False,False,False,False
8539,wisteria02,172,9,ca,O,ca,MD,False,False,False,False,False
8540,wisteria02,172,10,n't,B-NEG,n't,RB,True,False,False,False,False
8541,wisteria02,172,11,quite,O,quite,VB,False,False,False,False,False
8542,wisteria02,172,12,understand,O,understand,JJ,False,False,False,False,False
8543,wisteria02,172,13,.,O,.,.,False,False,False,False,False
8544,wisteria02,172,14,'',O,'','',False,False,False,False,False
8545,wisteria02,173,0,``,O,``,``,False,False,False,False,False
8546,wisteria02,173,1,Just,O,Just,NNP,False,False,False,False,False
8547,wisteria02,173,2,sit,O,sit,VB,False,False,False,False,False
8548,wisteria02,173,3,down,O,down,RP,False,False,False,False,False
8549,wisteria02,173,4,in,O,in,IN,False,False,False,False,False
8550,wisteria02,173,5,that,O,that,DT,False,False,False,False,False
8551,wisteria02,173,6,chair,O,chair,NN,False,False,False,False,False
8552,wisteria02,173,7,",",O,",",",",False,False,False,False,False
8553,wisteria02,173,8,Watson,O,Watson,NNP,False,False,False,False,False
8554,wisteria02,173,9,",",O,",",",",False,False,False,False,False
8555,wisteria02,173,10,'',O,'','',False,False,False,False,False
8556,wisteria02,173,11,said,O,said,VBD,False,False,False,False,False
8557,wisteria02,173,12,Sherlock,O,Sherlock,NNP,False,False,False,False,False
8558,wisteria02,173,13,Holmes,O,Holmes,NNP,False,False,False,False,False
8559,wisteria02,173,14,when,O,when,WRB,False,False,False,False,False
8560,wisteria02,173,15,we,O,we,PRP,False,False,False,False,False
8561,wisteria02,173,16,had,O,had,VBD,False,False,False,False,False
8562,wisteria02,173,17,returned,O,returned,VBN,False,False,False,False,False
8563,wisteria02,173,18,to,O,to,TO,False,False,False,False,False
8564,wisteria02,173,19,our,O,our,PRP$,False,False,False,False,False
8565,wisteria02,173,20,apartment,O,apartment,NN,False,False,False,False,False
8566,wisteria02,173,21,at,O,at,IN,False,False,False,False,False
8567,wisteria02,173,22,the,O,the,DT,False,False,False,False,False
8568,wisteria02,173,23,Bull,O,Bull,NNP,False,False,False,False,False
8569,wisteria02,173,24,.,O,.,.,False,False,False,False,False
8570,wisteria02,174,0,``,O,``,``,False,False,False,False,False
8571,wisteria02,174,1,I,O,I,PRP,False,False,False,False,False
8572,wisteria02,174,2,want,O,want,VBP,False,False,False,False,False
8573,wisteria02,174,3,to,O,to,TO,False,False,False,False,False
8574,wisteria02,174,4,put,O,put,VB,False,False,False,False,False
8575,wisteria02,174,5,you,O,you,PRP,False,False,False,False,False
8576,wisteria02,174,6,in,O,in,IN,False,False,False,False,False
8577,wisteria02,174,7,touch,O,touch,NN,False,False,False,False,False
8578,wisteria02,174,8,with,O,with,IN,False,False,False,False,False
8579,wisteria02,174,9,the,O,the,DT,False,False,False,False,False
8580,wisteria02,174,10,situation,O,situation,NN,False,False,False,False,False
8581,wisteria02,174,11,",",O,",",",",False,False,False,False,False
8582,wisteria02,174,12,as,O,a,IN,False,False,False,False,False
8583,wisteria02,174,13,I,O,I,PRP,False,False,False,False,False
8584,wisteria02,174,14,may,O,may,MD,False,False,False,False,False
8585,wisteria02,174,15,need,O,need,VB,False,False,False,False,False
8586,wisteria02,174,16,your,O,your,PRP$,False,False,False,False,False
8587,wisteria02,174,17,help,O,help,NN,False,False,False,False,False
8588,wisteria02,174,18,to-night,O,to-night,NN,False,False,False,False,False
8589,wisteria02,174,19,.,O,.,.,False,False,False,False,False
8590,wisteria02,175,0,Let,O,Let,VB,False,False,False,False,False
8591,wisteria02,175,1,me,O,me,PRP,False,False,False,False,False
8592,wisteria02,175,2,show,O,show,VB,False,False,False,False,False
8593,wisteria02,175,3,you,O,you,PRP,False,False,False,False,False
8594,wisteria02,175,4,the,O,the,DT,False,False,False,False,False
8595,wisteria02,175,5,evolution,O,evolution,NN,False,False,False,False,False
8596,wisteria02,175,6,of,O,of,IN,False,False,False,False,False
8597,wisteria02,175,7,this,O,this,DT,False,False,False,False,False
8598,wisteria02,175,8,case,O,case,NN,False,False,False,False,False
8599,wisteria02,175,9,so,O,so,RB,False,False,False,False,False
8600,wisteria02,175,10,far,O,far,RB,False,False,False,False,False
8601,wisteria02,175,11,as,O,a,IN,False,False,False,False,False
8602,wisteria02,175,12,I,O,I,PRP,False,False,False,False,False
8603,wisteria02,175,13,have,O,have,VBP,False,False,False,False,False
8604,wisteria02,175,14,been,O,been,VBN,False,False,False,False,False
8605,wisteria02,175,15,able,O,able,JJ,False,False,False,False,False
8606,wisteria02,175,16,to,O,to,TO,False,False,False,False,False
8607,wisteria02,175,17,follow,O,follow,VB,False,False,False,False,False
8608,wisteria02,175,18,it,O,it,PRP,False,False,False,False,False
8609,wisteria02,175,19,.,O,.,.,False,False,False,False,False
8610,wisteria02,176,0,Simple,O,Simple,JJ,False,False,False,False,False
8611,wisteria02,176,1,as,O,a,IN,False,False,False,False,False
8612,wisteria02,176,2,it,O,it,PRP,False,False,False,False,False
8613,wisteria02,176,3,has,O,ha,VBZ,False,False,False,False,False
8614,wisteria02,176,4,been,O,been,VBN,False,False,False,False,False
8615,wisteria02,176,5,in,O,in,IN,False,False,False,False,False
8616,wisteria02,176,6,its,O,it,PRP$,False,False,False,False,False
8617,wisteria02,176,7,leading,O,leading,JJ,False,False,False,False,False
8618,wisteria02,176,8,features,O,feature,NNS,False,False,False,False,False
8619,wisteria02,176,9,",",O,",",",",False,False,False,False,False
8620,wisteria02,176,10,it,O,it,PRP,False,False,False,False,False
8621,wisteria02,176,11,has,O,ha,VBZ,False,False,False,False,False
8622,wisteria02,176,12,none,O,none,VBN,False,False,False,False,False
8623,wisteria02,176,13,the,O,the,DT,False,False,False,False,False
8624,wisteria02,176,14,less,O,le,RBR,False,False,False,False,False
